customer_id,campaign_id,campaign_name,start_date,end_date,primary_segment,customer_tier,customer_segment,treatment_grp,cnvrsn_flg,campaign_revenue,offer_cost,contact_cost,total_campaign_cost
5137,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Champion,High Value,Champion,TEST,N,0.0,0.0,0.1,0.1
5138,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Upsell - Scale,Medium Value,Champion,TEST,N,0.0,0.0,0.1,0.1
5139,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Churn Watchlist,Low Value,Churn Watchlist,TEST,N,0.0,0.0,0.1,0.1
5140,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Engagement Growth,Low Value,Growth,TEST,N,0.0,0.0,0.1,0.1
5141,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Engagement Growth,Low Value,Growth,TEST,N,0.0,0.0,0.1,0.1
5142,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Upsell - Scale,Medium Value,Champion,TEST,N,0.0,0.0,0.1,0.1
5143,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Engagement Growth,Medium Value,Growth,TEST,N,0.0,0.0,0.1,0.1
5144,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Engagement Growth,Low Value,Growth,TEST,N,0.0,0.0,0.1,0.1
5145,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Upsell - Scale,Medium Value,Champion,TEST,Y,3.42,0.5,0.1,0.6
5146,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Win-Back Reactivation,Low Value,Win-Back,TEST,N,0.0,0.0,0.1,0.1
5147,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Engagement Growth,Low Value,Growth,TEST,N,0.0,0.0,0.1,0.1
5148,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Engagement Growth,Low Value,Growth,TEST,Y,6.48,0.5,0.1,0.6
5149,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Upsell - Scale,Medium Value,Champion,TEST,Y,6.6,0.5,0.1,0.6
5150,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Champion,High Value,Champion,TEST,Y,3.43,0.5,0.1,0.6
5151,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Engagement Growth,Low Value,Growth,CONTROL,N,0.0,0.0,0.0,0.0
5152,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Churn Watchlist,Medium Value,Churn Watchlist,TEST,N,0.0,0.0,0.1,0.1
5153,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Churn Watchlist,Medium Value,Churn Watchlist,CONTROL,N,0.0,0.0,0.0,0.0
5154,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Engagement Growth,Low Value,Growth,CONTROL,N,0.0,0.0,0.0,0.0
5155,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Engagement Growth,Low Value,Growth,CONTROL,N,0.0,0.0,0.0,0.0
5156,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Churn Watchlist,Medium Value,Churn Watchlist,TEST,N,0.0,0.0,0.1,0.1
5157,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Engagement Growth,Low Value,Growth,TEST,N,0.0,0.0,0.1,0.1
5158,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Upsell - Core,Low Value,Growth,TEST,N,0.0,0.0,0.1,0.1
5159,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Churn Watchlist,Medium Value,Churn Watchlist,CONTROL,Y,3.25,0.0,0.0,0.0
5160,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Upsell - Core,Low Value,Growth,TEST,N,0.0,0.0,0.1,0.1
5161,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Churn Watchlist,Medium Value,Churn Watchlist,TEST,N,0.0,0.0,0.1,0.1
5162,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Engagement Growth,Low Value,Growth,TEST,Y,2.92,0.5,0.1,0.6
5163,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Engagement Growth,Low Value,Growth,TEST,N,0.0,0.0,0.1,0.1
5164,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Upsell - Scale,Medium Value,Champion,TEST,Y,3.04,0.5,0.1,0.6
5165,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Engagement Growth,Low Value,Growth,CONTROL,N,0.0,0.0,0.0,0.0
5166,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Churn Watchlist,Medium Value,Churn Watchlist,CONTROL,N,0.0,0.0,0.0,0.0
5167,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Churn Watchlist,Medium Value,Churn Watchlist,CONTROL,N,0.0,0.0,0.0,0.0
5168,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Win-Back Reactivation,Low Value,Win-Back,TEST,N,0.0,0.0,0.1,0.1
5169,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Churn Watchlist,Low Value,Churn Watchlist,TEST,N,0.0,0.0,0.1,0.1
5170,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Engagement Growth,Low Value,Growth,TEST,Y,6.12,0.5,0.1,0.6
5171,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Churn Watchlist,Medium Value,Churn Watchlist,TEST,Y,6.78,0.5,0.1,0.6
5172,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Upsell - Scale,Medium Value,Champion,TEST,N,0.0,0.0,0.1,0.1
5173,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Engagement Growth,Low Value,Growth,TEST,N,0.0,0.0,0.1,0.1
5174,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Upsell - Scale,Medium Value,Champion,TEST,N,0.0,0.0,0.1,0.1
5175,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Engagement Growth,Low Value,Growth,TEST,Y,5.56,0.5,0.1,0.6
5176,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Churn Watchlist,Low Value,Churn Watchlist,TEST,N,0.0,0.0,0.1,0.1
5177,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Upsell - Core,Low Value,Growth,TEST,N,0.0,0.0,0.1,0.1
5178,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Churn Watchlist,Low Value,Churn Watchlist,TEST,N,0.0,0.0,0.1,0.1
5179,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Upsell - Scale,Medium Value,Champion,TEST,N,0.0,0.0,0.1,0.1
5180,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Engagement Growth,Low Value,Growth,CONTROL,N,0.0,0.0,0.0,0.0
5181,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Win-Back Reactivation,Low Value,Win-Back,TEST,N,0.0,0.0,0.1,0.1
5182,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Win-Back Reactivation,Low Value,Win-Back,TEST,N,0.0,0.0,0.1,0.1
5183,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Win-Back Reactivation,Low Value,Win-Back,TEST,N,0.0,0.0,0.1,0.1
5184,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Churn Watchlist,Medium Value,Churn Watchlist,TEST,N,0.0,0.0,0.1,0.1
5185,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Churn Watchlist,Medium Value,Churn Watchlist,TEST,N,0.0,0.0,0.1,0.1
5186,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Engagement Growth,Low Value,Growth,TEST,N,0.0,0.0,0.1,0.1
5187,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Engagement Growth,Low Value,Growth,TEST,N,0.0,0.0,0.1,0.1
5188,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Upsell - Scale,Medium Value,Champion,TEST,N,0.0,0.0,0.1,0.1
5189,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Upsell - Scale,Medium Value,Champion,TEST,Y,3.23,0.5,0.1,0.6
5190,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Upsell - Core,Low Value,Growth,TEST,N,0.0,0.0,0.1,0.1
5191,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Engagement Growth,Low Value,Growth,TEST,N,0.0,0.0,0.1,0.1
5192,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Win-Back Growth,Medium Value,Win-Back,TEST,N,0.0,0.0,0.1,0.1
5193,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Upsell - Core,Low Value,Growth,TEST,N,0.0,0.0,0.1,0.1
5194,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Upsell - Scale,Medium Value,Champion,TEST,N,0.0,0.0,0.1,0.1
5195,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Churn Watchlist,High Value,Churn Watchlist,TEST,N,0.0,0.0,0.1,0.1
5196,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Win-Back Reactivation,Low Value,Win-Back,TEST,N,0.0,0.0,0.1,0.1
5197,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Upsell - Scale,Medium Value,Champion,TEST,Y,3.31,0.5,0.1,0.6
5198,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Upsell - Scale,Medium Value,Champion,TEST,N,0.0,0.0,0.1,0.1
5199,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Win-Back Reactivation,Low Value,Win-Back,TEST,N,0.0,0.0,0.1,0.1
5200,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Engagement Growth,Low Value,Growth,TEST,N,0.0,0.0,0.1,0.1
5201,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Win-Back Reactivation,Low Value,Win-Back,TEST,N,0.0,0.0,0.1,0.1
5202,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Win-Back Reactivation,Low Value,Win-Back,TEST,N,0.0,0.0,0.1,0.1
5203,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Win-Back Reactivation,Low Value,Win-Back,TEST,N,0.0,0.0,0.1,0.1
5204,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Upsell - Scale,Medium Value,Champion,TEST,Y,3.4,0.5,0.1,0.6
5205,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Champion,High Value,Champion,TEST,N,0.0,0.0,0.1,0.1
5206,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Churn Watchlist,Low Value,Churn Watchlist,TEST,N,0.0,0.0,0.1,0.1
5207,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Upsell - Scale,Medium Value,Champion,TEST,N,0.0,0.0,0.1,0.1
5208,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Engagement Growth,Low Value,Growth,CONTROL,N,0.0,0.0,0.0,0.0
5209,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Upsell - Scale,Medium Value,Champion,TEST,N,0.0,0.0,0.1,0.1
5210,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Churn Watchlist,Low Value,Churn Watchlist,TEST,N,0.0,0.0,0.1,0.1
5211,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Upsell - Scale,Medium Value,Champion,TEST,Y,5.68,0.5,0.1,0.6
5212,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Churn Watchlist,Medium Value,Churn Watchlist,CONTROL,N,0.0,0.0,0.0,0.0
5213,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Engagement Growth,Low Value,Growth,TEST,N,0.0,0.0,0.1,0.1
5214,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Engagement Growth,Medium Value,Growth,TEST,Y,3.78,0.5,0.1,0.6
5215,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Upsell - Scale,Medium Value,Champion,TEST,N,0.0,0.0,0.1,0.1
5216,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Engagement Growth,Low Value,Growth,TEST,N,0.0,0.0,0.1,0.1
5217,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Upsell - Scale,Medium Value,Champion,TEST,N,0.0,0.0,0.1,0.1
5218,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Churn Watchlist,Medium Value,Churn Watchlist,TEST,N,0.0,0.0,0.1,0.1
5219,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Win-Back Growth,Medium Value,Win-Back,CONTROL,N,0.0,0.0,0.0,0.0
5220,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Engagement Growth,Low Value,Growth,TEST,N,0.0,0.0,0.1,0.1
5221,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Win-Back Reactivation,Low Value,Win-Back,TEST,N,0.0,0.0,0.1,0.1
5222,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Engagement Growth,Low Value,Growth,TEST,N,0.0,0.0,0.1,0.1
5223,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Engagement Growth,Low Value,Growth,TEST,N,0.0,0.0,0.1,0.1
5224,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Engagement Growth,Low Value,Growth,TEST,N,0.0,0.0,0.1,0.1
5225,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Engagement Growth,Low Value,Growth,TEST,Y,2.88,0.5,0.1,0.6
5226,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Upsell - Scale,Medium Value,Champion,TEST,N,0.0,0.0,0.1,0.1
5227,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Upsell - Scale,Medium Value,Champion,CONTROL,N,0.0,0.0,0.0,0.0
5228,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Upsell - Scale,Medium Value,Champion,TEST,N,0.0,0.0,0.1,0.1
5229,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Win-Back Reactivation,Low Value,Win-Back,CONTROL,N,0.0,0.0,0.0,0.0
5230,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Churn Watchlist,Low Value,Churn Watchlist,TEST,N,0.0,0.0,0.1,0.1
5231,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Win-Back Reactivation,Low Value,Win-Back,CONTROL,N,0.0,0.0,0.0,0.0
5232,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Upsell - Scale,Medium Value,Champion,TEST,N,0.0,0.0,0.1,0.1
5233,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Engagement Growth,Low Value,Growth,TEST,N,0.0,0.0,0.1,0.1
5234,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Upsell - Scale,Medium Value,Champion,CONTROL,N,0.0,0.0,0.0,0.0
5235,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Champion,High Value,Champion,CONTROL,N,0.0,0.0,0.0,0.0
5236,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Churn Watchlist,Medium Value,Churn Watchlist,TEST,N,0.0,0.0,0.1,0.1
5237,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Churn Watchlist,Medium Value,Churn Watchlist,TEST,N,0.0,0.0,0.1,0.1
5238,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Upsell - Scale,Medium Value,Champion,TEST,N,0.0,0.0,0.1,0.1
5239,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Champion,High Value,Champion,TEST,N,0.0,0.0,0.1,0.1
5240,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Win-Back Reactivation,Low Value,Win-Back,TEST,N,0.0,0.0,0.1,0.1
5241,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Engagement Growth,Low Value,Growth,TEST,N,0.0,0.0,0.1,0.1
5242,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Engagement Growth,Low Value,Growth,TEST,N,0.0,0.0,0.1,0.1
5243,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Win-Back Reactivation,Low Value,Win-Back,TEST,N,0.0,0.0,0.1,0.1
5244,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Engagement Growth,Low Value,Growth,CONTROL,N,0.0,0.0,0.0,0.0
5245,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Upsell - Core,Low Value,Growth,CONTROL,N,0.0,0.0,0.0,0.0
5246,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Upsell - Scale,Medium Value,Champion,TEST,N,0.0,0.0,0.1,0.1
5247,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Upsell - Scale,Medium Value,Champion,TEST,Y,6.42,0.5,0.1,0.6
5248,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Win-Back Growth,Medium Value,Win-Back,TEST,N,0.0,0.0,0.1,0.1
5249,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Churn Watchlist,High Value,Churn Watchlist,TEST,N,0.0,0.0,0.1,0.1
5250,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Win-Back Reactivation,Low Value,Win-Back,TEST,N,0.0,0.0,0.1,0.1
5251,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Engagement Growth,Low Value,Growth,TEST,N,0.0,0.0,0.1,0.1
5252,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Churn Watchlist,Medium Value,Churn Watchlist,CONTROL,N,0.0,0.0,0.0,0.0
5253,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Upsell - Scale,Medium Value,Champion,TEST,N,0.0,0.0,0.1,0.1
5254,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Win-Back Growth,Medium Value,Win-Back,TEST,N,0.0,0.0,0.1,0.1
5255,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Churn Watchlist,Medium Value,Churn Watchlist,TEST,N,0.0,0.0,0.1,0.1
5256,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Churn Watchlist,Medium Value,Churn Watchlist,CONTROL,N,0.0,0.0,0.0,0.0
5257,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Win-Back Reactivation,Low Value,Win-Back,CONTROL,N,0.0,0.0,0.0,0.0
5258,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Churn Watchlist,Low Value,Churn Watchlist,TEST,N,0.0,0.0,0.1,0.1
5259,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Upsell - Scale,Medium Value,Champion,TEST,N,0.0,0.0,0.1,0.1
5260,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Champion,High Value,Champion,TEST,N,0.0,0.0,0.1,0.1
5261,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Upsell - Scale,Medium Value,Champion,CONTROL,Y,7.02,0.0,0.0,0.0
5262,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Churn Watchlist,High Value,Churn Watchlist,TEST,N,0.0,0.0,0.1,0.1
5263,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Upsell - Scale,Medium Value,Champion,TEST,N,0.0,0.0,0.1,0.1
5264,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Churn Watchlist,Low Value,Churn Watchlist,TEST,N,0.0,0.0,0.1,0.1
5265,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Upsell - Scale,Medium Value,Champion,CONTROL,Y,6.96,0.0,0.0,0.0
5266,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Win-Back Reactivation,Low Value,Win-Back,CONTROL,N,0.0,0.0,0.0,0.0
5267,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Engagement Growth,Low Value,Growth,TEST,N,0.0,0.0,0.1,0.1
5268,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Engagement Growth,Low Value,Growth,TEST,N,0.0,0.0,0.1,0.1
5269,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Upsell - Scale,Medium Value,Champion,TEST,N,0.0,0.0,0.1,0.1
5270,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Churn Watchlist,Medium Value,Churn Watchlist,TEST,N,0.0,0.0,0.1,0.1
5271,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Engagement Growth,Low Value,Growth,TEST,N,0.0,0.0,0.1,0.1
5272,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Churn Watchlist,Medium Value,Churn Watchlist,TEST,N,0.0,0.0,0.1,0.1
5273,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Win-Back Reactivation,Low Value,Win-Back,TEST,N,0.0,0.0,0.1,0.1
5274,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Win-Back Reactivation,Low Value,Win-Back,TEST,N,0.0,0.0,0.1,0.1
5275,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Upsell - Core,Low Value,Growth,TEST,N,0.0,0.0,0.1,0.1
5276,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Upsell - Scale,Medium Value,Champion,CONTROL,N,0.0,0.0,0.0,0.0
5277,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Engagement Growth,Low Value,Growth,TEST,N,0.0,0.0,0.1,0.1
5278,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Engagement Growth,Low Value,Growth,TEST,N,0.0,0.0,0.1,0.1
5279,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Upsell - Scale,Medium Value,Champion,CONTROL,Y,6.48,0.0,0.0,0.0
5280,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Engagement Growth,Low Value,Growth,TEST,N,0.0,0.0,0.1,0.1
5281,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Upsell - Scale,Medium Value,Champion,TEST,N,0.0,0.0,0.1,0.1
5282,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Win-Back Reactivation,Low Value,Win-Back,TEST,N,0.0,0.0,0.1,0.1
5283,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Engagement Growth,Low Value,Growth,CONTROL,N,0.0,0.0,0.0,0.0
5284,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Engagement Growth,Low Value,Growth,TEST,N,0.0,0.0,0.1,0.1
5285,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Engagement Growth,Low Value,Growth,CONTROL,N,0.0,0.0,0.0,0.0
5286,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Engagement Growth,Low Value,Growth,TEST,Y,3.06,0.5,0.1,0.6
5287,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Upsell - Scale,Medium Value,Champion,TEST,N,0.0,0.0,0.1,0.1
5288,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Engagement Growth,Low Value,Growth,TEST,N,0.0,0.0,0.1,0.1
5289,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Upsell - Scale,Medium Value,Champion,CONTROL,N,0.0,0.0,0.0,0.0
5290,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Engagement Growth,Low Value,Growth,TEST,N,0.0,0.0,0.1,0.1
5291,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Upsell - Scale,Medium Value,Champion,TEST,N,0.0,0.0,0.1,0.1
5292,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Engagement Growth,Low Value,Growth,TEST,N,0.0,0.0,0.1,0.1
5293,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Engagement Growth,Low Value,Growth,TEST,N,0.0,0.0,0.1,0.1
5294,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Engagement Growth,Low Value,Growth,TEST,N,0.0,0.0,0.1,0.1
5295,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Churn Watchlist,Medium Value,Churn Watchlist,TEST,N,0.0,0.0,0.1,0.1
5296,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Engagement Growth,Low Value,Growth,TEST,N,0.0,0.0,0.1,0.1
5297,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Engagement Growth,Low Value,Growth,TEST,N,0.0,0.0,0.1,0.1
5298,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Engagement Growth,Low Value,Growth,TEST,N,0.0,0.0,0.1,0.1
5299,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Upsell - Scale,Medium Value,Champion,TEST,N,0.0,0.0,0.1,0.1
5300,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Win-Back Reactivation,Low Value,Win-Back,TEST,N,0.0,0.0,0.1,0.1
5301,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Engagement Growth,Low Value,Growth,CONTROL,N,0.0,0.0,0.0,0.0
5302,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Upsell - Scale,Medium Value,Champion,TEST,N,0.0,0.0,0.1,0.1
5303,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Engagement Growth,Low Value,Growth,TEST,N,0.0,0.0,0.1,0.1
5304,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Upsell - Core,Low Value,Growth,TEST,Y,9.15,0.5,0.1,0.6
5305,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Engagement Growth,Low Value,Growth,TEST,N,0.0,0.0,0.1,0.1
5306,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Upsell - Scale,Medium Value,Champion,TEST,N,0.0,0.0,0.1,0.1
5307,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Engagement Growth,Low Value,Growth,TEST,Y,5.46,0.5,0.1,0.6
5308,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Win-Back Growth,Medium Value,Win-Back,CONTROL,N,0.0,0.0,0.0,0.0
5309,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Win-Back Growth,Medium Value,Win-Back,TEST,N,0.0,0.0,0.1,0.1
5310,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Engagement Growth,Low Value,Growth,TEST,Y,9.96,0.5,0.1,0.6
5311,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Engagement Growth,Low Value,Growth,TEST,N,0.0,0.0,0.1,0.1
5312,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Engagement Growth,Low Value,Growth,CONTROL,N,0.0,0.0,0.0,0.0
5313,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Churn Watchlist,Medium Value,Churn Watchlist,TEST,N,0.0,0.0,0.1,0.1
5314,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Win-Back Reactivation,Low Value,Win-Back,TEST,N,0.0,0.0,0.1,0.1
